Gimmick1,28.000000,1.000000,0.600000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
ScoreItem,35.000000,1.000000,2.440000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,32.500000,1.000000,0.600000,8.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,27.000000,1.000000,-0.500000,1.000000,1.000000,8.000000,0.000000,0.000000,0.000000
Water2,-1.850000,0.500000,-2.150000,9.300000,1.000000,1.500000,0.000000,0.000000,0.000000
Fence,-1.250000,1.000000,-0.960000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,-2.750000,1.000000,-0.960000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,30.000000,1.000000,8.000000,15.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,-3.500000,1.000000,0.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Plane,30.000000,0.000000,0.000000,20.000000,1.000000,20.000000,0.000000,0.000000,0.000000
Fence,1.500000,1.000000,-3.400000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,-7.000000,1.000000,0.000000,1.000000,1.000000,15.000000,0.000000,0.000000,0.000000
Fence,3.000000,1.000000,-3.400000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Gimmick32,3.300000,0.500000,-2.180000,1.000000,1.000000,1.500000,0.000000,0.000000,0.000000
Fence,-4.250000,1.000000,-3.400000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,7.000000,1.000000,0.000000,1.000000,1.000000,15.000000,0.000000,0.000000,0.000000
Fence,-2.750000,1.000000,-3.400000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
MagicBookFire,-4.830000,1.000000,2.260000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,37.000000,1.000000,0.000000,1.000000,1.000000,15.000000,0.000000,0.000000,0.000000
Player2,35.000000,1.000000,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,-4.250000,1.000000,-0.960000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,-5.750000,1.000000,-3.400000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,30.000000,1.000000,-8.000000,15.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,0.250000,1.000000,-3.400000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,0.000000,1.000000,8.000000,15.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,0.000000,1.000000,-8.000000,15.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Goal,-5.090000,1.000000,6.100000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,31.500000,1.000000,4.000000,10.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,23.000000,1.000000,0.000000,1.000000,1.000000,15.000000,0.000000,0.000000,0.000000
Fence,0.250000,1.000000,-0.960000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Plane,0.000000,0.000000,0.000000,20.000000,1.000000,20.000000,0.000000,0.000000,0.000000
Fence,-1.250000,1.000000,-3.400000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Player1,-4.470000,1.000000,-5.950000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
MagicBookIceFog,35.000000,1.000000,-0.950000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,3.000000,1.000000,-0.960000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Water2,-5.750000,0.500000,-0.400000,1.500000,1.000000,2.000000,0.000000,0.000000,0.000000
Fence,1.500000,1.000000,-0.960000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,-2.500000,1.000000,2.500000,1.000000,1.000000,4.000000,0.000000,0.000000,0.000000
end
