Enemy1,-1.500000,25.000000,3.500000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,14.560000,20.700000,1.000000,1.000000,1.000000,7.500000,0.000000,0.000000,0.000000
Cube,-5.000000,16.000000,2.739000,1.000000,1.000000,3.000000,0.000000,0.000000,0.000000
MagicBookWind,-6.500000,16.000000,2.970000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,24.060000,20.700000,5.000000,20.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,0.000000,15.000000,7.600000,5.000000,1.000000,4.000000,0.000000,0.000000,0.000000
Cube,17.560000,20.700000,1.000000,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,3.650000,24.000000,-2.000000,1.100000,1.000000,4.000000,0.000000,0.000000,0.000000
ScoreItem,5.000000,25.000000,-1.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
Water2,0.160000,15.500000,2.487000,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Plane,6.150000,24.000000,1.000000,4.000000,1.000000,10.000000,0.000000,0.000000,0.000000
Water2,-2.000000,15.500000,3.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000
Player2,16.600000,20.700000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,6.500000,25.000000,0.780000,1.000000,1.000000,7.000000,0.000000,0.000000,0.000000
Plane,-1.850000,24.000000,1.000000,10.000000,1.000000,10.000000,0.000000,0.000000,0.000000
Plane,31.060000,19.700000,1.000000,7.000000,1.000000,10.000000,0.000000,0.000000,0.000000
MagicBookFire,32.120000,20.700000,-1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Gimmick2,5.500000,16.000000,3.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000
Cube,20.430000,20.700000,0.940000,1.000000,1.000000,3.500000,0.000000,0.000000,0.000000
Cube,3.650000,24.000000,3.500000,1.100000,1.000000,5.000000,0.000000,0.000000,0.000000
ScoreItem,-3.000000,25.000000,3.500000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
Cube,-8.000000,16.000000,0.600000,1.000000,1.000000,7.000000,0.000000,0.000000,0.000000
Cube,24.060000,20.700000,-3.000000,20.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Goal,-0.010000,16.000000,8.700000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Plane,3.000000,15.000000,0.730000,15.000000,1.000000,10.000000,0.000000,0.000000,0.000000
Rock,1.450000,25.000000,2.500000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,8.000000,16.000000,0.750000,1.000000,1.000000,7.000000,0.000000,0.000000,0.000000
Cube,5.000000,16.000000,4.500000,7.000000,1.000000,1.000000,0.000000,0.000000,0.000000
ScoreItem,31.760000,20.700000,2.470000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
Cube,1.000000,25.000000,4.750000,12.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,25.560000,20.700000,-1.000000,1.000000,1.000000,3.000000,0.000000,0.000000,0.000000
Plane,-7.500000,15.000000,0.730000,6.000000,1.000000,10.000000,0.000000,0.000000,0.000000
ScoreItem,16.780000,20.700000,-1.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
Cube,-5.000000,16.000000,4.500000,7.000000,1.000000,1.000000,0.000000,0.000000,0.000000
ScoreItem,31.760000,20.700000,3.380000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
end
