Fence,32.500000,1.000000,-3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,39.500000,1.000000,-3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Water1,38.500000,0.600000,-4.000000,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,40.500000,1.000000,0.500000,1.000000,1.000000,8.000000,0.000000,0.000000,0.000000
Fence,31.500000,1.000000,-3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,30.500000,1.000000,-3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,31.500000,1.000000,-5.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,37.500000,1.000000,-5.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,35.050000,1.000000,4.000000,10.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,3.000000,1.000000,0.000000,1.000000,1.000000,8.000000,0.000000,0.000000,0.000000
ScoreItem,15.000000,1.000000,-2.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
end
