Fence,-4.000000,1.000000,-21.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,-9.000000,1.000000,-21.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Water2,-4.000000,0.600000,-20.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Gimmick32,-6.000000,0.600000,-20.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
MagicBookIceFog,7.700000,1.000000,-17.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Water2,-8.000000,0.600000,-20.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000
ScoreItem,-12.500000,1.000000,-5.250000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
Water1,-9.800000,0.600000,-9.000000,10.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,-12.500000,1.000000,-8.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,-4.500000,1.000000,-9.500000,1.000000,1.000000,4.000000,0.000000,0.000000,0.000000
Fence,-5.500000,1.000000,-8.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,10.980000,1.000000,-18.000000,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,-10.500000,1.000000,-8.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,-7.500000,1.000000,-8.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,2.000000,1.000000,-20.000000,9.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,13.500000,1.000000,-15.500000,1.000000,1.000000,20.000000,0.000000,0.000000,0.000000
Cube,-10.000000,1.000000,-17.500000,1.000000,1.000000,12.000000,0.000000,0.000000,0.000000
Cube,7.750000,1.000000,-14.000000,2.500000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,-8.500000,1.000000,-8.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,1.600000,1.000000,-5.500000,25.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Goal,-12.000000,1.000000,-13.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,-14.500000,1.000000,-8.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Gimmick2,-6.700000,1.000000,-14.300000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000
Plane,-5.000000,0.100000,-22.000000,20.000000,1.000000,10.000000,0.000000,0.000000,0.000000
Cube,6.000000,1.000000,-16.000000,1.000000,1.000000,7.000000,0.000000,0.000000,0.000000
Plane,-5.000000,0.100000,-9.500000,20.000000,1.000000,11.000000,0.000000,0.000000,0.000000
Fence,-6.500000,1.000000,-8.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,-13.500000,1.000000,-8.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,9.500000,1.000000,-15.500000,1.000000,1.000000,4.000000,0.000000,0.000000,0.000000
Player2,10.000000,1.000000,-23.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Gimmick31,-5.550000,0.600000,-10.500000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000
Cube,-1.500000,1.000000,-12.000000,16.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Plane,10.000000,0.100000,-15.500000,10.000000,1.000000,23.000000,0.000000,0.000000,0.000000
Cube,2.000000,1.000000,-26.000000,24.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Player1,12.000000,1.000000,-15.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,-11.500000,1.000000,-8.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
end
